1	1	1	0	1	0	0	0	0	2080	4	48	0	4	0	0	0	0	2
1	1	1	0	1	0	0	0	0	2089	78	50	0	3	2	0	3	0	2
1	1	1	1	1	0	0	0	0	2100	215	50	1	1	1	0	1	0	1
1	1	1	1	1	0	0	0	0	2100	7	49	1	0	0	0	0	0	0
1	0	1	0	1	0	0	0	0	2131	7	46	0	1	0	0	1	1	1
1	1	1	1	1	0	1	0	0	2150	12	47	0	4	0	0	0	1	2
1	0	1	0	1	0	0	0	0	2151	1	50	0	5	0	2	1	0	2
1	0	1	1	1	0	0	0	0	2160	371	50	1	3	2	0	1	1	1
1	1	1	1	1	0	0	0	0	2161	236	50	1	2	3	0	1	1	1
1	1	1	0	1	0	0	0	0	2190	44	50	0	4	0	1	2	0	2
1	0	1	1	1	0	0	0	0	2190	30	46	1	0	0	3	0	0	1
1	1	1	1	1	0	0	0	0	2190	8	49	1	2	0	4	3	0	2
1	0	1	1	1	0	0	0	0	2191	59	49	0	4	1	0	0	0	2
1	1	1	1	1	0	0	0	0	2199	24	46	0	3	2	0	1	0	1
1	1	1	1	1	0	0	0	0	2200	369	50	1	4	2	3	3	0	1
1	1	1	1	1	0	0	0	0	2200	108	49	1	2	1	3	2	1	0
1	0	1	0	1	0	0	0	0	2200	44	50	0	4	2	0	0	0	1
1	1	1	1	1	0	0	0	0	2200	103	50	1	2	0	2	1	0	1
1	1	1	1	0	0	0	0	0	2200	2	50	0	4	1	0	0	0	1
1	0	1	1	1	0	0	0	0	2200	3	50	1	4	1	0	0	0	1
1	0	1	0	1	0	0	0	0	2220	33	49	1	1	1	0	2	1	2
1	0	1	1	1	0	0	0	0	2220	16	48	1	5	0	1	1	1	0
1	1	1	1	1	0	0	0	0	2230	388	50	1	1	1	0	1	0	1
1	0	1	0	1	0	0	0	0	2231	23	50	0	0	0	0	1	1	0
0	0	0	0	1	0	0	0	1	2231	20	50	1	0	0	0	1	0	1
1	0	1	0	1	0	0	0	0	2250	145	49	1	4	2	0	3	0	3
1	0	1	0	1	0	0	0	0	2260	468	50	1	6	2	0	0	0	3
1	0	1	1	1	0	0	0	0	2260	35	47	0	4	3	0	1	0	1
1	0	1	1	1	0	0	0	0	2280	25	49	1	1	0	0	1	2	1
1	0	1	1	1	0	0	0	0	2280	4	50	0	5	0	0	1	1	3
1	1	1	0	1	0	0	0	0	2280	1	50	0	4	0	0	0	0	3
0	0	0	0	1	0	0	0	1	2281	13	38	1	0	0	1	0	1	0
1	1	1	1	1	0	0	0	0	2288	1	50	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	0	2292	150	50	1	0	1	0	0	0	1
1	0	1	0	1	0	0	0	0	2300	292	49	1	3	1	3	1	2	2
1	0	1	1	1	0	0	0	0	2311	3184	48	1	1	3	0	1	0	4
1	0	1	0	1	0	0	0	0	2316	115	50	1	2	1	0	3	0	0
1	0	1	1	1	0	0	0	0	2360	43	50	0	0	2	0	0	0	0
1	1	1	1	1	0	0	0	0	2380	4	50	0	2	1	0	2	2	0
1	0	1	1	0	0	0	0	0	2380	2	50	0	4	2	0	0	0	1
1	0	1	1	1	0	0	0	0	2381	420	48	1	1	2	0	1	0	3
1	0	1	1	1	0	0	0	0	2381	99	50	1	6	2	0	0	0	3
1	1	1	1	1	0	0	0	0	2387	7	50	0	2	0	0	0	0	2
1	0	1	0	1	0	0	0	0	2388	168	50	1	2	0	0	0	0	1
0	0	0	0	1	0	0	0	1	2388	10	50	1	0	1	0	1	0	0
1	1	1	1	1	0	0	0	0	2388	3	50	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	0	2388	3	50	0	2	1	0	2	2	0
1	0	1	1	1	0	0	0	0	2390	25	42	1	0	0	3	0	0	1
1	0	1	1	0	0	1	0	1	2400	17	48	0	4	1	4	1	0	1
1	0	1	1	0	0	1	0	0	2400	2	50	0	0	0	0	2	0	1
1	0	1	0	1	0	1	0	0	2401	59	47	0	2	2	0	0	0	2
1	0	1	0	1	0	1	0	0	2401	22	48	0	2	0	0	1	0	0
1	0	1	0	1	0	0	0	0	2409	9	48	0	5	0	1	1	1	0
1	0	1	0	1	0	0	0	1	2425	27	46	1	0	0	0	0	0	0
1	0	1	1	1	0	0	0	0	2431	9	48	0	2	2	0	3	0	1
1	0	1	0	1	0	1	0	0	2431	34	47	1	8	0	0	0	0	3
1	0	1	1	1	0	0	0	0	2466	4	50	1	2	0	3	0	0	1
1	0	1	1	1	0	0	0	0	2466	11	50	1	1	0	0	1	0	1
1	1	1	1	1	0	0	0	0	2477	42	50	1	2	0	3	0	0	1
1	1	1	0	1	0	0	0	0	2479	23	49	1	1	1	0	3	0	2
1	0	1	1	1	0	0	0	0	2480	101	49	1	0	0	0	1	0	1
0	0	0	0	1	0	0	0	1	2480	4	50	1	2	0	1	1	0	1
1	1	1	1	1	0	0	0	0	2480	60	47	1	2	0	1	0	1	1
1	1	1	1	1	0	0	0	0	2480	5	50	0	3	1	0	0	0	1
1	0	1	0	1	0	1	0	0	2480	8	50	0	4	0	0	0	0	2
1	0	1	1	1	0	0	1	0	2480	3	50	0	4	0	1	0	0	1
1	1	1	0	1	0	1	0	0	2480	1	50	0	5	0	0	0	2	0
1	0	1	1	1	0	0	0	0	2480	2	50	1	3	2	0	1	0	2
1	0	1	1	1	0	0	0	0	2480	2	50	1	3	2	0	1	0	2
1	0	1	1	1	0	0	0	0	2480	3	50	1	3	2	0	1	0	2
1	0	1	1	1	0	0	0	0	2480	2	50	1	3	2	0	1	0	2
1	0	1	1	1	0	0	0	0	2480	1	50	1	3	2	0	1	0	2
1	0	1	1	1	0	0	0	0	2480	4	50	1	3	0	3	0	1	5
1	0	1	1	1	0	0	0	0	2480	1	50	1	3	2	0	1	0	2
1	0	1	1	1	0	0	0	0	2480	12	50	1	5	3	0	1	0	3
1	0	1	1	1	0	0	1	0	2480	3	50	0	2	0	3	0	0	2
1	0	1	1	1	0	0	0	0	2480	23	49	1	3	2	0	1	0	2
1	0	1	1	1	0	0	0	0	2480	3	50	1	4	1	4	1	0	1
1	1	1	0	1	0	0	0	0	2480	1	50	0	3	0	0	0	0	4
1	0	1	0	1	0	0	0	1	2481	343	46	1	7	0	0	1	0	0
1	0	1	1	1	0	0	0	0	2485	6	35	1	0	0	3	0	0	1
1	1	1	1	1	0	0	0	0	2488	137	48	0	1	1	0	0	0	1
1	0	0	0	0	1	0	0	0	2488	85	44	1	2	1	0	2	0	3
0	0	0	0	1	0	0	0	1	2490	3	50	0	2	0	0	1	0	1
1	0	1	1	1	0	0	0	0	2492	16	50	0	0	1	0	0	0	0
1	1	1	1	1	0	0	0	0	2496	4	50	0	2	2	0	2	2	1
1	0	1	1	1	0	0	0	0	2500	2	50	0	0	0	0	2	0	1
1	0	1	0	1	0	1	0	0	2500	4	50	0	1	0	4	0	1	1
1	0	1	1	1	0	0	0	0	2500	3	50	1	4	0	0	0	0	1
1	1	1	0	0	0	0	1	0	2506	19	47	0	1	1	0	1	0	4
0	0	0	0	1	0	0	0	1	2530	3	50	0	0	0	1	1	2	0
1	0	1	0	1	0	0	0	0	2551	50	45	1	2	1	0	0	0	1
1	0	1	0	1	0	0	0	0	2560	9	50	0	2	0	2	0	1	2
1	0	1	0	0	0	0	0	0	2567	28	46	1	0	0	1	3	0	3
1	1	1	0	1	0	0	0	0	2570	7	50	1	2	3	1	3	0	1
1	1	1	1	1	0	0	0	0	2575	27	49	1	0	0	0	0	0	3
1	0	1	0	1	0	1	0	0	2580	15	49	0	5	0	4	0	0	2
1	0	1	0	1	0	0	0	0	2580	2	50	1	5	0	0	0	1	1
1	0	1	0	1	0	0	0	0	2580	1	50	0	8	0	1	1	1	0
1	1	1	1	1	0	0	0	0	2580	4	50	1	3	0	3	0	0	4
1	0	1	1	1	0	0	0	0	2580	48	49	1	5	3	0	1	0	3
1	1	1	1	1	0	0	0	0	2588	2	50	1	3	2	0	2	0	1
1	0	1	1	1	0	0	0	0	2590	2	50	0	5	0	0	1	1	1
1	1	1	0	1	0	1	0	0	2600	40	50	0	6	0	0	1	0	1
1	0	1	0	1	0	0	0	1	2600	1	50	0	4	0	3	1	2	1
1	0	1	0	1	0	0	0	1	2600	74	50	1	2	2	0	1	2	2
1	0	1	0	1	0	0	0	1	2600	1	50	0	4	1	0	0	2	1
1	1	1	0	1	0	0	0	0	2606	16	49	0	3	0	3	2	1	1
1	1	1	0	1	0	0	0	0	2606	0	0	0	1	1	0	1	0	4
1	0	1	1	1	0	1	0	0	2611	826	50	1	6	3	3	1	0	3
1	0	1	0	1	0	0	0	0	2636	13	50	0	1	0	3	0	0	0
1	0	1	0	1	0	1	0	0	2641	4	40	0	8	2	0	0	0	2
1	0	1	1	1	0	0	0	0	2660	126	50	1	5	1	0	0	0	1
0	0	0	0	0	0	0	0	1	2660	4	30	1	1	0	0	1	2	0
1	1	1	1	1	0	0	0	0	2660	4	50	0	1	1	1	1	0	1
1	0	1	1	1	0	1	0	0	2666	4	50	1	3	1	0	1	2	1
1	1	1	0	1	0	0	0	0	2679	3	50	0	1	1	0	0	0	2
1	0	1	1	0	0	1	1	0	2680	108	48	1	4	0	0	1	0	1
1	0	1	1	1	0	0	0	0	2680	2	50	0	4	1	4	1	0	1
1	1	1	1	1	0	0	0	0	2680	1	50	0	3	0	0	0	0	2
1	1	1	1	1	0	0	0	0	2680	2	45	0	3	0	0	0	0	2
1	1	1	1	1	0	0	0	0	2680	1	50	0	3	0	0	0	0	0
1	0	1	1	1	0	0	0	0	2680	1	20	0	1	1	4	1	1	0
1	0	1	0	1	0	1	0	0	2680	0	0	0	3	0	2	0	0	1
1	1	1	0	1	0	0	0	0	2680	29	49	1	2	0	0	1	2	1
1	1	1	1	1	0	0	0	0	2680	3	50	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	0	2680	1	50	0	2	0	0	0	0	2
1	1	1	1	1	0	0	0	0	2680	1	50	0	3	0	0	0	0	2
1	1	1	0	1	0	1	0	0	2681	394	42	1	0	2	0	1	0	0
0	0	0	0	1	0	0	0	1	2685	15	49	0	4	0	0	1	1	1
1	0	1	0	1	0	0	0	0	2688	258	49	1	4	1	0	2	0	0
1	0	1	0	1	0	0	0	0	2688	9	50	1	4	1	0	2	0	0
1	1	1	1	1	0	0	0	0	2688	1	50	0	2	1	0	2	2	0
1	1	1	0	1	0	1	0	0	2690	2	50	0	5	0	0	0	0	0
1	1	1	1	1	0	0	0	0	2692	49	48	1	3	0	0	1	1	0
1	0	1	0	1	0	1	0	0	2699	3	50	1	0	3	0	1	0	0
1	0	1	1	1	0	0	1	0	2700	8	50	1	0	1	4	0	0	1
1	1	1	1	1	0	0	0	0	2711	48	49	1	2	1	3	2	1	0
1	1	1	1	1	0	0	0	0	2715	1	50	1	3	2	0	2	0	1
1	1	1	1	1	0	0	0	0	2715	4	40	1	3	2	0	3	0	0
0	0	0	0	1	0	0	0	1	2720	29	47	0	1	0	0	0	0	2
1	0	1	0	0	0	0	0	0	2750	60	44	0	2	2	0	1	0	3
1	1	1	0	0	0	0	0	0	2750	21	47	0	2	2	0	1	0	4
1	1	1	0	1	0	0	0	0	2760	31	46	1	0	0	0	1	2	5
1	0	0	0	0	0	0	1	0	2760	3	50	0	4	0	1	0	0	2
1	1	1	0	1	0	0	0	0	2760	16	41	1	0	3	0	2	0	2
1	1	1	1	1	0	0	0	0	2768	3	50	1	3	2	0	3	0	0
1	1	1	1	1	0	1	0	0	2768	1	50	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	0	2770	76	50	1	0	0	0	1	2	0
1	0	1	0	1	0	0	0	0	2770	5	44	0	0	1	0	0	0	3
1	0	1	0	1	0	0	0	0	2780	206	50	1	6	2	0	0	0	3
1	0	1	1	1	0	0	0	0	2780	3	47	0	2	0	0	0	0	1
1	0	1	0	1	0	0	0	0	2780	10	50	1	6	2	0	0	0	3
1	0	1	1	1	0	0	0	0	2780	1	50	0	6	2	0	0	0	3
1	0	1	0	1	0	0	0	0	2780	1	50	0	4	1	0	2	0	1
1	0	1	0	1	0	0	0	0	2780	1	40	1	6	2	0	0	0	3
1	1	1	1	1	0	0	0	0	2786	33	50	0	1	0	3	0	0	0
1	0	1	0	1	0	1	0	0	2788	24	48	1	1	2	0	0	2	1
1	1	1	1	1	0	1	0	0	2789	1	50	0	2	1	0	2	2	0
1	1	1	0	1	0	0	0	0	2790	2	45	0	5	0	0	0	0	1
1	0	1	0	1	0	0	0	1	2801	83	50	1	3	0	0	1	0	1
0	0	0	0	1	0	0	0	1	2811	402	49	1	0	1	0	2	0	0
0	0	0	0	1	0	0	0	1	2811	26	48	0	1	0	1	0	0	0
1	1	1	1	1	0	0	0	0	2811	0	0	0	4	0	0	2	0	0
1	1	1	1	1	0	0	0	0	2816	26	50	0	1	0	4	0	0	0
1	1	1	1	1	0	1	0	0	2820	0	0	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	0	2829	48	50	0	1	0	0	1	0	0
1	0	1	1	1	0	0	0	0	2830	4	50	0	0	1	0	2	1	0
1	0	1	1	1	0	1	0	0	2841	63	48	0	4	1	0	0	0	3
1	0	1	0	1	0	0	0	0	2842	16	50	0	1	0	3	0	0	1
1	1	1	1	1	0	0	0	0	2850	19	49	1	5	0	0	0	2	2
1	0	1	1	1	0	0	0	0	2866	47	50	1	0	1	0	1	0	1
1	0	1	0	0	0	1	0	0	2871	2	50	0	2	0	0	0	0	1
0	0	0	0	1	0	0	0	0	2880	1	50	0	4	0	0	0	1	1
1	0	1	1	1	0	1	1	0	2880	1	50	0	5	0	1	0	0	1
1	1	1	0	1	0	0	0	0	2880	2	50	0	4	0	1	0	0	3
1	0	1	1	1	0	0	0	0	2880	1	50	0	3	0	0	2	0	2
1	1	1	0	1	0	0	0	0	2880	22	48	1	2	0	1	1	0	1
1	0	1	1	1	0	1	0	0	2881	96	50	1	6	3	3	1	0	3
1	0	0	0	0	0	0	1	0	2883	19	42	0	0	0	0	3	0	3
1	0	1	0	0	0	0	0	0	2885	6	50	0	1	1	2	2	0	2
1	0	1	0	1	0	0	0	0	2888	2	50	0	4	1	0	2	0	0
1	0	1	0	1	0	1	0	0	2888	4	50	0	0	0	4	1	0	0
1	1	1	1	1	0	0	0	0	2888	11	50	0	2	0	0	1	0	1
1	1	1	1	1	0	1	0	0	2888	1	50	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	1	2890	2	45	0	3	0	0	1	0	0
1	0	1	0	1	0	0	0	0	2899	21	50	1	3	0	1	1	0	0
1	0	1	0	1	0	0	0	1	2900	1	50	0	4	0	3	1	2	2
1	1	1	1	1	0	1	0	0	2900	9	47	0	3	2	0	1	0	3
1	1	1	1	1	0	0	0	0	2902	102	48	1	1	0	0	1	0	1
1	1	1	1	1	0	0	0	0	2910	1	50	0	0	0	1	1	0	0
1	1	1	1	1	0	0	0	0	2912	43	50	1	1	1	4	1	0	0
1	0	0	0	0	0	0	1	0	2913	127	42	0	0	0	0	3	0	3
1	1	1	1	1	0	0	1	0	2920	1	50	0	1	1	0	1	0	1
1	1	1	1	1	0	1	0	0	2922	2	50	0	2	1	0	2	2	0
0	0	0	0	1	0	0	0	0	2925	2	50	1	1	1	0	0	0	2
1	0	1	1	1	0	1	0	0	2930	2991	49	1	0	3	0	1	0	3
1	0	1	0	1	0	0	0	0	2931	14	45	0	0	1	0	2	0	3
1	0	1	1	1	0	1	0	0	2931	1492	43	1	1	1	0	1	0	3
1	0	1	0	1	0	0	0	0	2940	1	50	0	3	0	0	1	2	0
1	0	1	1	1	0	0	0	0	2960	1	50	0	2	2	0	1	2	0
1	0	1	1	1	0	0	0	0	2960	7	44	0	4	0	0	2	2	1
1	0	1	1	1	0	1	0	0	2970	14	46	1	0	2	3	0	0	2
1	0	1	0	1	0	0	0	0	2980	8	50	1	0	2	0	0	0	3
1	1	1	1	1	0	0	0	0	2980	2	50	0	3	0	2	1	0	2
1	0	1	0	1	0	1	0	0	2980	2	50	1	2	0	3	1	0	2
1	0	1	0	1	0	0	1	0	2980	3	50	1	3	0	0	1	0	1
1	0	1	1	1	0	0	0	0	2980	19	50	1	5	4	3	1	0	3
1	0	1	1	1	0	0	0	0	2980	18	50	0	5	4	3	1	0	3
1	0	0	1	1	0	0	1	0	2980	2	50	0	6	2	0	0	0	4
1	0	1	1	1	0	0	0	0	2980	32	48	1	1	0	3	2	0	1
1	1	1	1	1	0	0	0	0	2990	56	49	1	0	0	0	1	2	5
1	1	1	1	1	0	0	0	0	3000	1	50	0	0	0	0	1	2	0
1	1	1	0	1	0	0	0	1	3000	1	50	0	4	1	0	0	1	1
0	0	0	0	1	0	0	0	0	3010	1	50	0	0	1	0	0	0	0
1	0	0	0	0	0	1	0	0	3010	11	41	1	0	0	0	0	0	6
1	0	0	1	0	0	1	0	0	3016	683	44	1	1	1	0	0	0	3
1	1	1	1	1	0	0	0	0	3018	4	48	1	3	1	0	3	0	0
1	0	1	0	1	0	1	0	0	3030	1	50	0	4	0	0	2	0	2
1	1	1	1	1	0	0	0	0	3039	1	50	1	3	2	0	3	0	0
1	0	1	0	0	0	0	0	0	3045	90	46	0	0	0	0	3	0	2
1	1	1	0	1	0	0	0	0	3055	12	48	1	4	3	0	2	0	3
1	0	1	1	1	0	0	0	0	3060	1	50	0	4	0	0	0	0	2
1	0	1	1	1	0	0	0	0	3060	1	50	0	3	0	1	1	0	0
0	0	0	0	1	0	0	0	1	3061	3	50	0	4	0	2	2	0	2
1	0	1	0	1	1	1	0	0	3063	5	48	0	7	1	1	0	1	0
1	1	1	1	0	0	0	0	0	3074	29	46	0	1	0	0	2	0	2
0	0	0	0	1	0	0	0	1	3080	16	50	0	2	1	0	1	0	1
1	1	1	0	1	0	0	0	0	3080	3	50	0	2	0	1	0	1	1
1	1	1	1	1	0	0	0	0	3080	3	50	0	2	0	1	0	1	1
1	1	1	0	1	0	1	0	0	3080	1	50	0	3	0	0	1	0	3
1	0	1	0	1	0	1	0	0	3080	12	48	1	5	0	4	0	0	2
1	0	1	0	1	0	0	0	0	3080	7	50	1	0	1	0	2	0	2
1	0	1	0	1	0	0	0	0	3080	1	50	0	6	1	0	1	0	2
1	0	0	1	1	0	1	0	0	3080	1	50	0	5	0	4	0	0	3
1	1	1	1	1	0	0	0	1	3080	2	50	1	1	1	0	1	1	1
1	0	1	0	0	0	1	0	0	3080	9	46	0	4	0	2	0	0	1
1	1	1	1	1	0	0	0	0	3080	11	48	1	0	1	0	1	0	1
1	1	1	0	1	0	0	0	0	3080	3	40	0	5	1	0	1	0	0
1	0	1	0	1	0	0	1	0	3081	2	45	0	6	2	0	1	0	4
1	0	0	0	0	0	0	0	0	3084	18	46	0	1	1	0	2	0	4
1	0	1	1	1	0	0	0	0	3088	7	50	0	0	0	0	0	0	0
1	0	1	0	0	0	0	0	0	3090	134	46	0	0	0	0	3	0	2
1	1	1	1	1	0	0	0	0	3098	2	50	1	3	1	0	2	0	2
1	1	1	0	1	0	0	0	0	3100	2	50	0	4	0	0	1	0	1
1	0	1	0	0	0	0	0	0	3116	3	50	0	3	3	0	2	0	4
1	0	1	0	1	0	0	0	0	3126	1	50	0	1	1	1	1	0	1
1	1	1	0	0	0	1	0	0	3144	5	50	0	2	1	0	0	0	2
0	0	0	0	1	0	0	0	1	3150	2	50	0	1	0	0	1	1	0
1	0	0	0	0	0	1	0	0	3160	1	50	0	6	0	0	0	0	1
1	0	1	0	1	0	1	0	0	3160	3	50	0	1	1	0	0	0	2
1	0	1	1	1	0	0	0	0	3180	20	50	1	6	2	0	0	0	3
1	0	1	1	1	0	0	0	0	3180	44	50	1	6	2	0	0	0	3
1	0	1	1	1	0	0	0	0	3180	48	50	1	6	2	0	0	0	3
1	0	1	0	1	0	0	0	0	3180	9	50	1	6	2	0	0	0	3
1	1	1	1	1	0	0	0	0	3180	46	49	1	1	1	0	0	0	2
1	0	1	0	1	0	0	0	0	3180	67	49	1	6	2	0	0	0	3
1	0	1	0	1	0	0	0	0	3180	15	49	1	6	2	0	0	0	3
1	0	1	0	1	0	0	0	0	3180	11	48	1	6	2	0	0	0	3
1	0	1	0	1	0	0	0	0	3180	8	45	1	6	2	0	0	0	3
1	0	1	1	1	0	0	1	0	3180	3	37	1	3	0	4	2	0	2
0	0	0	0	0	0	0	0	0	3184	77	45	1	0	1	0	2	0	6
1	0	1	1	1	0	1	0	0	3185	30	50	1	5	1	0	0	0	2
1	1	1	1	0	0	0	0	0	3185	75	45	0	2	0	1	3	0	1
1	1	1	1	1	0	0	0	0	3188	1	50	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	0	3199	10	47	1	3	2	0	1	1	1
1	1	1	0	0	0	0	0	0	3200	6	50	0	5	0	0	0	0	4
1	1	1	1	1	0	0	0	0	3200	11	49	1	2	0	0	1	1	4
1	1	1	0	0	0	0	0	0	3200	7	44	1	4	0	0	0	1	3
1	0	1	0	1	0	0	0	0	3200	2	50	0	3	0	1	0	0	3
1	1	1	1	1	0	1	0	0	3200	1	50	0	2	1	0	2	2	0
1	0	1	0	1	0	0	0	1	3200	4	50	0	4	1	0	0	2	1
0	0	0	0	0	0	0	0	0	3210	10	45	1	1	0	0	1	2	2
1	0	0	0	0	0	0	0	0	3214	56	45	0	1	0	1	3	0	2
1	1	1	1	1	0	1	0	0	3225	21	49	1	5	1	2	1	0	4
0	0	0	0	1	0	0	0	1	3231	12	45	1	0	0	1	0	1	0
0	0	0	0	0	0	0	0	1	3231	2	45	1	1	0	0	1	0	2
0	0	0	0	0	0	0	0	1	3240	0	0	0	1	0	3	1	0	0
1	0	1	1	1	0	1	0	0	3260	6	50	0	6	0	0	2	2	1
1	1	1	1	1	0	0	0	0	3260	9	50	0	3	0	0	3	0	1
1	0	0	0	0	0	0	0	0	3264	197	45	1	2	1	0	2	0	4
1	0	1	0	1	0	0	0	0	3270	22	40	1	1	1	0	0	0	3
1	1	1	1	1	0	0	0	0	3277	5	50	1	3	1	0	2	0	0
0	0	0	0	1	0	0	0	1	3280	1	50	0	0	0	0	2	0	2
1	1	1	1	0	0	0	0	0	3280	4	50	0	4	2	0	0	0	2
0	0	0	0	1	0	0	0	0	3280	5	48	0	3	0	0	0	0	1
1	1	1	0	1	0	0	0	0	3321	29	49	0	2	0	0	2	0	2
1	0	1	0	1	0	0	0	0	3340	1	50	0	0	0	0	1	2	0
1	1	1	1	1	0	0	0	0	3350	1	50	0	3	0	0	1	0	0
1	0	0	0	0	0	1	1	0	3360	1	50	0	4	0	1	0	0	2
1	1	1	1	1	0	0	0	1	3360	1	50	0	1	0	0	1	0	2
1	0	1	1	1	0	1	0	0	3360	3	50	0	7	0	0	1	1	1
1	1	1	1	1	0	0	1	0	3360	2	50	0	1	1	0	1	0	1
1	1	1	0	0	0	0	0	0	3360	9	44	0	1	0	3	1	0	1
1	1	1	0	1	0	0	1	0	3362	1	50	0	2	0	3	0	0	0
1	0	1	0	1	0	0	0	1	3366	18	50	1	0	0	0	0	2	0
0	0	0	0	1	0	0	0	1	3366	15	50	1	0	0	3	1	0	1
1	0	1	0	0	0	0	0	1	3368	1	50	0	3	0	0	1	0	5
1	0	0	0	0	0	1	1	0	3374	46	49	1	0	1	0	2	0	6
1	0	1	1	1	0	1	0	0	3380	7	50	0	6	3	3	1	0	3
1	0	1	1	1	0	0	0	0	3380	34	50	1	5	3	3	1	0	3
1	1	1	0	0	0	0	1	0	3380	24	45	0	0	0	0	1	0	4
1	1	1	0	1	0	0	0	0	3380	2	50	0	0	0	3	0	0	5
1	0	1	0	1	0	1	0	0	3380	2	50	0	2	0	3	0	0	2
1	0	1	1	1	0	1	0	0	3380	14	50	0	6	3	3	1	0	3
1	0	0	0	0	0	1	1	0	3381	20	47	1	4	0	0	1	0	2
1	1	1	1	1	0	1	0	0	3388	1	50	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	0	3388	1	50	0	2	1	0	2	2	0
1	1	1	1	1	0	0	0	0	3400	24	49	1	2	0	0	1	1	4
1	0	1	0	1	0	0	0	0	3400	5	50	1	4	0	3	0	0	4
1	0	1	0	0	0	0	0	0	3416	260	48	1	0	1	0	1	0	8
1	0	1	1	1	0	0	0	0	3430	4	45	1	4	0	3	0	0	2
0	0	0	0	1	0	0	0	1	3436	18	50	0	2	0	0	1	2	2
1	0	1	1	1	0	1	0	0	3440	5	50	0	0	3	3	0	0	0
1	0	1	1	0	0	0	0	0	3441	44	45	0	2	2	0	1	0	3
1	0	1	0	1	0	0	0	1	3450	3	50	1	0	0	0	0	1	0
1	1	1	1	1	0	0	0	0	3450	10	50	1	3	2	0	3	0	3
1	0	0	0	0	0	0	0	0	3458	8	40	0	1	0	1	3	0	2
1	0	1	1	1	0	0	1	0	3480	1	50	1	3	0	4	2	0	2
1	0	1	1	1	0	0	0	0	3480	15	50	1	3	0	0	1	2	1
1	0	1	1	1	0	0	0	1	3480	1	50	0	4	0	0	2	2	1
1	1	1	0	1	0	0	0	0	3481	1	50	1	1	0	4	0	0	4
1	1	1	0	1	0	0	0	0	3499	260	49	1	2	0	0	0	0	0
1	0	1	1	1	0	0	0	0	3500	7	50	0	3	3	0	1	1	1
1	1	1	1	1	0	0	0	0	3500	9	48	1	2	2	0	1	0	0
1	0	1	1	1	0	0	0	0	3500	3	50	1	1	1	0	0	2	2
1	0	1	0	1	0	0	1	0	3501	13	46	0	4	1	0	0	0	3
1	0	0	1	0	0	0	1	0	3503	89	43	0	0	0	0	3	0	3
1	0	0	0	0	0	0	1	0	3520	20	50	1	0	1	0	0	0	6
1	0	0	0	0	0	0	1	0	3521	37	42	0	0	0	0	3	0	3
