1	1	1	1	1	0	0	0	0	2100	215	5.0 	1	1	1	0	1	0	1	777
1	1	1	1	1	0	0	0	0	2100	7	4.9 	1	0	0	0	0	0	0	30
1	0	1	0	1	0	0	0	0	2131	7	4.6 	0	1	0	0	1	1	1	112
1	1	1	1	1	0	1	0	0	2150	12	4.7 	0	4	0	0	0	1	2	67
1	0	1	0	1	0	0	0	0	2151	1	5.0 	0	5	0	2	1	0	2	0
1	0	1	1	1	0	0	0	0	2160	371	5.0 	1	3	2	0	1	1	1	1313
1	1	1	1	1	0	0	0	0	2161	236	5.0 	1	2	3	0	1	1	1	739
1	1	1	0	1	0	0	0	0	2190	44	5.0 	0	4	0	1	2	0	2	157
1	0	1	1	1	0	0	0	0	2190	30	4.6 	1	0	0	3	0	0	1	312
1	1	1	1	1	0	0	0	0	2190	8	4.9 	1	2	0	4	3	0	2	54
1	0	1	1	1	0	0	0	0	2191	59	4.9 	0	4	1	0	0	0	2	242
1	1	1	1	1	0	0	0	0	2199	24	4.6 	0	3	2	0	1	0	1	82
1	1	1	1	1	0	0	0	0	2200	369	5.0 	1	4	2	3	3	0	1	1249
1	1	1	1	1	0	0	0	0	2200	108	4.9 	1	2	1	3	2	1	0	601
1	0	1	0	1	0	0	0	0	2200	44	5.0 	0	4	2	0	0	0	1	173
1	1	1	1	1	0	0	0	0	2200	103	5.0 	1	2	0	2	1	0	1	455
1	1	1	1	0	0	0	0	0	2200	2	5.0 	0	4	1	0	0	0	1	0
1	0	1	1	1	0	0	0	0	2200	3	5.0 	1	4	1	0	0	0	1	27
1	0	1	0	1	0	0	0	0	2220	33	4.9 	1	1	1	0	2	1	2	349
1	0	1	1	1	0	0	0	0	2220	16	4.8 	1	5	0	1	1	1	0	71
1	1	1	1	1	0	0	0	0	2230	388	5.0 	1	1	1	0	1	0	1	1381
1	0	1	0	1	0	0	0	0	2231	23	5.0 	0	0	0	0	1	1	0	68
0	0	0	0	1	0	0	0	1	2231	20	5.0 	1	0	0	0	1	0	1	94
1	0	1	0	1	0	0	0	0	2250	145	4.9 	1	4	2	0	3	0	3	533
1	0	1	0	1	0	0	0	0	2260	468	5.0 	1	6	2	0	0	0	3	1258
1	0	1	1	1	0	0	0	0	2260	35	4.7 	0	4	3	0	1	0	1	178
1	0	1	1	1	0	0	0	0	2280	25	4.9 	1	1	0	0	1	2	1	285
1	0	1	1	1	0	0	0	0	2280	4	5.0 	0	5	0	0	1	1	3	16
1	1	1	0	1	0	0	0	0	2280	1	5.0 	0	4	0	0	0	0	3	0
0	0	0	0	1	0	0	0	1	2281	13	3.8 	1	0	0	1	0	1	0	344
1	1	1	1	1	0	0	0	0	2288	1	5.0 	0	2	1	0	2	2	0	0
1	1	1	1	1	0	0	0	0	2292	150	5.0 	1	0	1	0	0	0	1	928
1	0	1	0	1	0	0	0	0	2300	292	4.9 	1	3	1	3	1	2	2	1337
1	0	1	1	1	0	0	0	0	2311	3184	4.8 	1	1	3	0	1	0	4	11111
1	0	1	0	1	0	0	0	0	2316	115	5.0 	1	2	1	0	3	0	0	291
1	0	1	1	1	0	0	0	0	2360	43	5.0 	0	0	2	0	0	0	0	100
1	1	1	1	1	0	0	0	0	2380	4	5.0 	0	2	1	0	2	2	0	0
1	0	1	1	0	0	0	0	0	2380	2	5.0 	0	4	2	0	0	0	1	0
1	0	1	1	1	0	0	0	0	2381	420	4.8 	1	1	2	0	1	0	3	1536
1	0	1	1	1	0	0	0	0	2381	99	5.0 	1	6	2	0	0	0	3	386
1	1	1	1	1	0	0	0	0	2387	7	5.0 	0	2	0	0	0	0	2	36
1	0	1	0	1	0	0	0	0	2388	168	5.0 	1	2	0	0	0	0	1	500
0	0	0	0	1	0	0	0	1	2388	10	5.0 	1	0	1	0	1	0	0	67
1	1	1	1	1	0	0	0	0	2388	3	5.0 	0	2	1	0	2	2	0	14
1	1	1	1	1	0	0	0	0	2388	3	5.0 	0	2	1	0	2	2	0	0
1	0	1	1	1	0	0	0	0	2390	25	4.2 	1	0	0	3	0	0	1	236
1	0	1	1	0	0	1	0	1	2400	17	4.8 	0	4	1	4	1	0	1	54
1	0	1	1	0	0	1	0	0	2400	2	5.0 	0	0	0	0	2	0	1	0
1	0	1	0	1	0	1	0	0	2401	59	4.7 	0	2	2	0	0	0	2	425
1	0	1	0	1	0	1	0	0	2401	22	4.8 	0	2	0	0	1	0	0	194
1	0	1	0	1	0	0	0	0	2409	9	4.8 	0	5	0	1	1	1	0	33
1	0	1	0	1	0	0	0	1	2425	27	4.6 	1	0	0	0	0	0	0	178
1	0	1	1	1	0	0	0	0	2431	9	4.8 	0	2	2	0	3	0	1	210
1	0	1	0	1	0	1	0	0	2431	34	4.7 	1	8	0	0	0	0	3	407
1	0	1	1	1	0	0	0	0	2466	4	5.0 	1	2	0	3	0	0	1	71
1	0	1	1	1	0	0	0	0	2466	11	5.0 	1	1	0	0	1	0	1	154
1	1	1	1	1	0	0	0	0	2477	42	5.0 	1	2	0	3	0	0	1	249
1	1	1	0	1	0	0	0	0	2479	23	4.9 	1	1	1	0	3	0	2	143
1	0	1	1	1	0	0	0	0	2480	101	4.9 	1	0	0	0	1	0	1	1031
0	0	0	0	1	0	0	0	1	2480	4	5.0 	1	2	0	1	1	0	1	56
1	1	1	1	1	0	0	0	0	2480	60	4.7 	1	2	0	1	0	1	1	283
1	1	1	1	1	0	0	0	0	2480	5	5.0 	0	3	1	0	0	0	1	18
1	0	1	0	1	0	1	0	0	2480	8	5.0 	0	4	0	0	0	0	2	28
1	0	1	1	1	0	0	1	0	2480	3	5.0 	0	4	0	1	0	0	1	0
1	1	1	0	1	0	1	0	0	2480	1	5.0 	0	5	0	0	0	2	0	0
1	0	1	1	1	0	0	0	0	2480	2	5.0 	1	3	2	0	1	0	2	84
1	0	1	1	1	0	0	0	0	2480	2	5.0 	1	3	2	0	1	0	2	87
1	0	1	1	1	0	0	0	0	2480	3	5.0 	1	3	2	0	1	0	2	101
1	0	1	1	1	0	0	0	0	2480	2	5.0 	1	3	2	0	1	0	2	172
1	0	1	1	1	0	0	0	0	2480	1	5.0 	1	3	2	0	1	0	2	88
1	0	1	1	1	0	0	0	0	2480	4	5.0 	1	3	0	3	0	1	5	196
1	0	1	1	1	0	0	0	0	2480	1	5.0 	1	3	2	0	1	0	2	75
1	0	1	1	1	0	0	0	0	2480	12	5.0 	1	5	3	0	1	0	3	154
1	0	1	1	1	0	0	1	0	2480	3	5.0 	0	2	0	3	0	0	2	0
1	0	1	1	1	0	0	0	0	2480	23	4.9 	1	3	2	0	1	0	2	178
1	0	1	1	1	0	0	0	0	2480	3	5.0 	1	4	1	4	1	0	1	42
1	1	1	0	1	0	0	0	0	2480	1	5.0 	0	3	0	0	0	0	4	0
1	0	1	0	1	0	0	0	1	2481	343	4.6 	1	7	0	0	1	0	0	1837
1	0	1	1	1	0	0	0	0	2485	6	3.5 	1	0	0	3	0	0	1	174
1	1	1	1	1	0	0	0	0	2488	137	4.8 	0	1	1	0	0	0	1	375
1	0	0	0	0	1	0	0	0	2488	85	4.4 	1	2	1	0	2	0	3	820
0	0	0	0	1	0	0	0	1	2490	3	5.0 	0	2	0	0	1	0	1	20
1	0	1	1	1	0	0	0	0	2492	16	5.0 	0	0	1	0	0	0	0	83
1	1	1	1	1	0	0	0	0	2496	4	5.0 	0	2	2	0	2	2	1	12
1	0	1	1	1	0	0	0	0	2500	2	5.0 	0	0	0	0	2	0	1	0
1	0	1	0	1	0	1	0	0	2500	4	5.0 	0	1	0	4	0	1	1	0
1	0	1	1	1	0	0	0	0	2500	3	5.0 	1	4	0	0	0	0	1	98
1	1	1	0	0	0	0	1	0	2506	19	4.7 	0	1	1	0	1	0	4	67
0	0	0	0	1	0	0	0	1	2530	3	5.0 	0	0	0	1	1	2	0	14
1	0	1	0	1	0	0	0	0	2551	50	4.5 	1	2	1	0	0	0	1	296
1	0	1	0	1	0	0	0	0	2560	9	5.0 	0	2	0	2	0	1	2	33
1	0	1	0	0	0	0	0	0	2567	28	4.6 	1	0	0	1	3	0	3	148
1	1	1	0	1	0	0	0	0	2570	7	5.0 	1	2	3	1	3	0	1	214
1	1	1	1	1	0	0	0	0	2575	27	4.9 	1	0	0	0	0	0	3	247
1	0	1	0	1	0	1	0	0	2580	15	4.9 	0	5	0	4	0	0	2	70
1	0	1	0	1	0	0	0	0	2580	2	5.0 	1	5	0	0	0	1	1	14
1	0	1	0	1	0	0	0	0	2580	1	5.0 	0	8	0	1	1	1	0	0
1	1	1	1	1	0	0	0	0	2580	4	5.0 	1	3	0	3	0	0	4	60
1	0	1	1	1	0	0	0	0	2580	48	4.9 	1	5	3	0	1	0	3	196
1	1	1	1	1	0	0	0	0	2588	2	5.0 	1	3	2	0	2	0	1	0
1	0	1	1	1	0	0	0	0	2590	2	5.0 	0	5	0	0	1	1	1	0
1	1	1	0	1	0	1	0	0	2600	40	5.0 	0	6	0	0	1	0	1	115
1	0	1	0	1	0	0	0	1	2600	1	5.0 	0	4	0	3	1	2	1	0
1	0	1	0	1	0	0	0	1	2600	74	5.0 	1	2	2	0	1	2	2	315
1	0	1	0	1	0	0	0	1	2600	1	5.0 	0	4	1	0	0	2	1	0
1	1	1	0	1	0	0	0	0	2606	16	4.9 	0	3	0	3	2	1	1	70
1	1	1	0	1	0	0	0	0	2606	0	0	0	1	1	0	1	0	4	0
1	0	1	1	1	0	1	0	0	2611	826	5.0 	1	6	3	3	1	0	3	2174
1	0	1	0	1	0	0	0	0	2636	13	5.0 	0	1	0	3	0	0	0	37
1	0	1	0	1	0	1	0	0	2641	4	4.0 	0	8	2	0	0	0	2	16
1	0	1	1	1	0	0	0	0	2660	126	5.0 	1	5	1	0	0	0	1	323
0	0	0	0	0	0	0	0	1	2660	4	3.0 	1	1	0	0	1	2	0	18
1	1	1	1	1	0	0	0	0	2660	4	5.0 	0	1	1	1	1	0	1	11
1	0	1	1	1	0	1	0	0	2666	4	5.0 	1	3	1	0	1	2	1	0
1	1	1	0	1	0	0	0	0	2679	3	5.0 	0	1	1	0	0	0	2	21
1	0	1	1	0	0	1	1	0	2680	108	4.8 	1	4	0	0	1	0	1	434
1	0	1	1	1	0	0	0	0	2680	2	5.0 	0	4	1	4	1	0	1	16
1	1	1	1	1	0	0	0	0	2680	1	5.0 	0	3	0	0	0	0	2	10
1	1	1	1	1	0	0	0	0	2680	2	4.5 	0	3	0	0	0	0	2	0
1	1	1	1	1	0	0	0	0	2680	1	5.0 	0	3	0	0	0	0	0	0
1	0	1	1	1	0	0	0	0	2680	1	2.0 	0	1	1	4	1	1	0	17
1	0	1	0	1	0	1	0	0	2680	0	0	0	3	0	2	0	0	1	0
1	1	1	0	1	0	0	0	0	2680	29	4.9 	1	2	0	0	1	2	1	65
1	1	1	1	1	0	0	0	0	2680	3	5.0 	0	2	1	0	2	2	0	0
1	1	1	1	1	0	0	0	0	2680	1	5.0 	0	2	0	0	0	0	2	0
1	1	1	1	1	0	0	0	0	2680	1	5.0 	0	3	0	0	0	0	2	0
1	1	1	0	1	0	1	0	0	2681	394	4.2 	1	0	2	0	1	0	0	3986
0	0	0	0	1	0	0	0	1	2685	15	4.9 	0	4	0	0	1	1	1	36
1	0	1	0	1	0	0	0	0	2688	258	4.9 	1	4	1	0	2	0	0	1040
1	0	1	0	1	0	0	0	0	2688	9	5.0 	1	4	1	0	2	0	0	26
1	1	1	1	1	0	0	0	0	2688	1	5.0 	0	2	1	0	2	2	0	0
1	1	1	0	1	0	1	0	0	2690	2	5.0 	0	5	0	0	0	0	0	0
1	1	1	1	1	0	0	0	0	2692	49	4.8 	1	3	0	0	1	1	0	301
1	0	1	0	1	0	1	0	0	2699	3	5.0 	1	0	3	0	1	0	0	119
1	0	1	1	1	0	0	1	0	2700	8	5.0 	1	0	1	4	0	0	1	30
1	1	1	1	1	0	0	0	0	2711	48	4.9 	1	2	1	3	2	1	0	355
1	1	1	1	1	0	0	0	0	2715	1	5.0 	1	3	2	0	2	0	1	0
1	1	1	1	1	0	0	0	0	2715	4	4.0 	1	3	2	0	3	0	0	10
0	0	0	0	1	0	0	0	1	2720	29	4.7 	0	1	0	0	0	0	2	198
1	0	1	0	0	0	0	0	0	2750	60	4.4 	0	2	2	0	1	0	3	320
1	1	1	0	0	0	0	0	0	2750	21	4.7 	0	2	2	0	1	0	4	91
1	1	1	0	1	0	0	0	0	2760	31	4.6 	1	0	0	0	1	2	5	208
1	0	0	0	0	0	0	1	0	2760	3	5.0 	0	4	0	1	0	0	2	0
1	1	1	0	1	0	0	0	0	2760	16	4.1 	1	0	3	0	2	0	2	140
1	1	1	1	1	0	0	0	0	2768	3	5.0 	1	3	2	0	3	0	0	0
1	1	1	1	1	0	1	0	0	2768	1	5.0 	0	2	1	0	2	2	0	0
1	1	1	1	1	0	0	0	0	2770	76	5.0 	1	0	0	0	1	2	0	311
1	0	1	0	1	0	0	0	0	2770	5	4.4 	0	0	1	0	0	0	3	38
1	0	1	0	1	0	0	0	0	2780	206	5.0 	1	6	2	0	0	0	3	975
1	0	1	1	1	0	0	0	0	2780	3	4.7 	0	2	0	0	0	0	1	10
1	0	1	0	1	0	0	0	0	2780	10	5.0 	1	6	2	0	0	0	3	173
1	0	1	1	1	0	0	0	0	2780	1	5.0 	0	6	2	0	0	0	3	0
1	0	1	0	1	0	0	0	0	2780	1	5.0 	0	4	1	0	2	0	1	0
1	0	1	0	1	0	0	0	0	2780	1	4.0 	1	6	2	0	0	0	3	140
1	1	1	1	1	0	0	0	0	2786	33	5.0 	0	1	0	3	0	0	0	85
1	0	1	0	1	0	1	0	0	2788	24	4.8 	1	1	2	0	0	2	1	117
1	1	1	1	1	0	1	0	0	2789	1	5.0 	0	2	1	0	2	2	0	0
1	1	1	0	1	0	0	0	0	2790	2	4.5 	0	5	0	0	0	0	1	13
1	0	1	0	1	0	0	0	1	2801	83	5.0 	1	3	0	0	1	0	1	214
0	0	0	0	1	0	0	0	1	2811	402	4.9 	1	0	1	0	2	0	0	1943
0	0	0	0	1	0	0	0	1	2811	26	4.8 	0	1	0	1	0	0	0	107
1	1	1	1	1	0	0	0	0	2811	0	0	0	4	0	0	2	0	0	0
1	1	1	1	1	0	0	0	0	2816	26	5.0 	0	1	0	4	0	0	0	71
1	1	1	1	1	0	1	0	0	2820	0	0	0	2	1	0	2	2	0	0
1	1	1	1	1	0	0	0	0	2829	48	5.0 	0	1	0	0	1	0	0	169
1	0	1	1	1	0	0	0	0	2830	4	5.0 	0	0	1	0	2	1	0	0
1	0	1	1	1	0	1	0	0	2841	63	4.8 	0	4	1	0	0	0	3	299
1	0	1	0	1	0	0	0	0	2842	16	5.0 	0	1	0	3	0	0	1	36
1	1	1	1	1	0	0	0	0	2850	19	4.9 	1	5	0	0	0	2	2	107
1	0	1	1	1	0	0	0	0	2866	47	5.0 	1	0	1	0	1	0	1	295
1	0	1	0	0	0	1	0	0	2871	2	5.0 	0	2	0	0	0	0	1	11
0	0	0	0	1	0	0	0	0	2880	1	5.0 	0	4	0	0	0	1	1	0
1	0	1	1	1	0	1	1	0	2880	1	5.0 	0	5	0	1	0	0	1	0
1	1	1	0	1	0	0	0	0	2880	2	5.0 	0	4	0	1	0	0	3	0
1	0	1	1	1	0	0	0	0	2880	1	5.0 	0	3	0	0	2	0	2	10
1	1	1	0	1	0	0	0	0	2880	22	4.8 	1	2	0	1	1	0	1	267
1	0	1	1	1	0	1	0	0	2881	96	5.0 	1	6	3	3	1	0	3	432
1	0	0	0	0	0	0	1	0	2883	19	4.2 	0	0	0	0	3	0	3	103
1	0	1	0	0	0	0	0	0	2885	6	5.0 	0	1	1	2	2	0	2	28
1	0	1	0	1	0	0	0	0	2888	2	5.0 	0	4	1	0	2	0	0	0
1	0	1	0	1	0	1	0	0	2888	4	5.0 	0	0	0	4	1	0	0	17
1	1	1	1	1	0	0	0	0	2888	11	5.0 	0	2	0	0	1	0	1	34
1	1	1	1	1	0	1	0	0	2888	1	5.0 	0	2	1	0	2	2	0	0
1	1	1	1	1	0	0	0	1	2890	2	4.5 	0	3	0	0	1	0	0	0
1	0	1	0	1	0	0	0	0	2899	21	5.0 	1	3	0	1	1	0	0	56
1	0	1	0	1	0	0	0	1	2900	1	5.0 	0	4	0	3	1	2	2	0
1	1	1	1	1	0	1	0	0	2900	9	4.7 	0	3	2	0	1	0	3	74
1	1	1	1	1	0	0	0	0	2902	102	4.8 	1	1	0	0	1	0	1	533
1	1	1	1	1	0	0	0	0	2910	1	5.0 	0	0	0	1	1	0	0	0
1	1	1	1	1	0	0	0	0	2912	43	5.0 	1	1	1	4	1	0	0	92
1	0	0	0	0	0	0	1	0	2913	127	4.2 	0	0	0	0	3	0	3	917
1	1	1	1	1	0	0	1	0	2920	1	5.0 	0	1	1	0	1	0	1	0
1	1	1	1	1	0	1	0	0	2922	2	5.0 	0	2	1	0	2	2	0	0
0	0	0	0	1	0	0	0	0	2925	2	5.0 	1	1	1	0	0	0	2	14
1	0	1	1	1	0	1	0	0	2930	2991	4.9 	1	0	3	0	1	0	3	10750
1	0	1	0	1	0	0	0	0	2931	14	4.5 	0	0	1	0	2	0	3	122
1	0	1	1	1	0	1	0	0	2931	1492	4.3 	1	1	1	0	1	0	3	8619
1	0	1	0	1	0	0	0	0	2940	1	5.0 	0	3	0	0	1	2	0	0
1	0	1	1	1	0	0	0	0	2960	1	5.0 	0	2	2	0	1	2	0	0
1	0	1	1	1	0	0	0	0	2960	7	4.4 	0	4	0	0	2	2	1	15
1	0	1	1	1	0	1	0	0	2970	14	4.6 	1	0	2	3	0	0	2	313
1	0	1	0	1	0	0	0	0	2980	8	5.0 	1	0	2	0	0	0	3	46
1	1	1	1	1	0	0	0	0	2980	2	5.0 	0	3	0	2	1	0	2	0
1	0	1	0	1	0	1	0	0	2980	2	5.0 	1	2	0	3	1	0	2	57
1	0	1	0	1	0	0	1	0	2980	3	5.0 	1	3	0	0	1	0	1	15
1	0	1	1	1	0	0	0	0	2980	19	5.0 	1	5	4	3	1	0	3	73
1	0	1	1	1	0	0	0	0	2980	18	5.0 	0	5	4	3	1	0	3	159
1	0	0	1	1	0	0	1	0	2980	2	5.0 	0	6	2	0	0	0	4	0
1	0	1	1	1	0	0	0	0	2980	32	4.8 	1	1	0	3	2	0	1	274
1	1	1	1	1	0	0	0	0	2990	56	4.9 	1	0	0	0	1	2	5	247
1	1	1	1	1	0	0	0	0	3000	1	5.0 	0	0	0	0	1	2	0	17
1	1	1	0	1	0	0	0	1	3000	1	5.0 	0	4	1	0	0	1	1	0
0	0	0	0	1	0	0	0	0	3010	1	5.0 	0	0	1	0	0	0	0	0
1	0	0	0	0	0	1	0	0	3010	11	4.1 	1	0	0	0	0	0	6	100
1	0	0	1	0	0	1	0	0	3016	683	4.4 	1	1	1	0	0	0	3	4929
1	1	1	1	1	0	0	0	0	3018	4	4.8 	1	3	1	0	3	0	0	18
1	0	1	0	1	0	1	0	0	3030	1	5.0 	0	4	0	0	2	0	2	0
1	1	1	1	1	0	0	0	0	3039	1	5.0 	1	3	2	0	3	0	0	0
1	0	1	0	0	0	0	0	0	3045	90	4.6 	0	0	0	0	3	0	2	502
1	1	1	0	1	0	0	0	0	3055	12	4.8 	1	4	3	0	2	0	3	347
1	0	1	1	1	0	0	0	0	3060	1	5.0 	0	4	0	0	0	0	2	0
1	0	1	1	1	0	0	0	0	3060	1	5.0 	0	3	0	1	1	0	0	0
0	0	0	0	1	0	0	0	1	3061	3	5.0 	0	4	0	2	2	0	2	114
1	0	1	0	1	1	1	0	0	3063	5	4.8 	0	7	1	1	0	1	0	11
1	1	1	1	0	0	0	0	0	3074	29	4.6 	0	1	0	0	2	0	2	159
0	0	0	0	1	0	0	0	1	3080	16	5.0 	0	2	1	0	1	0	1	59
1	1	1	0	1	0	0	0	0	3080	3	5.0 	0	2	0	1	0	1	1	34
1	1	1	1	1	0	0	0	0	3080	3	5.0 	0	2	0	1	0	1	1	10
1	1	1	0	1	0	1	0	0	3080	1	5.0 	0	3	0	0	1	0	3	0
1	0	1	0	1	0	1	0	0	3080	12	4.8 	1	5	0	4	0	0	2	102
1	0	1	0	1	0	0	0	0	3080	7	5.0 	1	0	1	0	2	0	2	0
1	0	1	0	1	0	0	0	0	3080	1	5.0 	0	6	1	0	1	0	2	18
1	0	0	1	1	0	1	0	0	3080	1	5.0 	0	5	0	4	0	0	3	0
1	1	1	1	1	0	0	0	1	3080	2	5.0 	1	1	1	0	1	1	1	0
1	0	1	0	0	0	1	0	0	3080	9	4.6 	0	4	0	2	0	0	1	33
1	1	1	1	1	0	0	0	0	3080	11	4.8 	1	0	1	0	1	0	1	98
1	1	1	0	1	0	0	0	0	3080	3	4.0 	0	5	1	0	1	0	0	0
1	0	1	0	1	0	0	1	0	3081	2	4.5 	0	6	2	0	1	0	4	0
1	0	0	0	0	0	0	0	0	3084	18	4.6 	0	1	1	0	2	0	4	102
1	0	1	1	1	0	0	0	0	3088	7	5.0 	0	0	0	0	0	0	0	11
1	0	1	0	0	0	0	0	0	3090	134	4.6 	0	0	0	0	3	0	2	716
1	1	1	1	1	0	0	0	0	3098	2	5.0 	1	3	1	0	2	0	2	0
1	1	1	0	1	0	0	0	0	3100	2	5.0 	0	4	0	0	1	0	1	12
1	0	1	0	0	0	0	0	0	3116	3	5.0 	0	3	3	0	2	0	4	22
1	0	1	0	1	0	0	0	0	3126	1	5.0 	0	1	1	1	1	0	1	0
1	1	1	0	0	0	1	0	0	3144	5	5.0 	0	2	1	0	0	0	2	0
0	0	0	0	1	0	0	0	1	3150	2	5.0 	0	1	0	0	1	1	0	0
1	0	0	0	0	0	1	0	0	3160	1	5.0 	0	6	0	0	0	0	1	0
1	0	1	0	1	0	1	0	0	3160	3	5.0 	0	1	1	0	0	0	2	0
1	0	1	1	1	0	0	0	0	3180	20	5.0 	1	6	2	0	0	0	3	257
1	0	1	1	1	0	0	0	0	3180	44	5.0 	1	6	2	0	0	0	3	269
1	0	1	1	1	0	0	0	0	3180	48	5.0 	1	6	2	0	0	0	3	245
1	0	1	0	1	0	0	0	0	3180	9	5.0 	1	6	2	0	0	0	3	156
1	1	1	1	1	0	0	0	0	3180	46	4.9 	1	1	1	0	0	0	2	294
1	0	1	0	1	0	0	0	0	3180	67	4.9 	1	6	2	0	0	0	3	301
1	0	1	0	1	0	0	0	0	3180	15	4.9 	1	6	2	0	0	0	3	256
1	0	1	0	1	0	0	0	0	3180	11	4.8 	1	6	2	0	0	0	3	305
1	0	1	0	1	0	0	0	0	3180	8	4.5 	1	6	2	0	0	0	3	281
1	0	1	1	1	0	0	1	0	3180	3	3.7 	1	3	0	4	2	0	2	110
0	0	0	0	0	0	0	0	0	3184	77	4.5 	1	0	1	0	2	0	6	542
1	0	1	1	1	0	1	0	0	3185	30	5.0 	1	5	1	0	0	0	2	73
1	1	1	1	0	0	0	0	0	3185	75	4.5 	0	2	0	1	3	0	1	606
1	1	1	1	1	0	0	0	0	3188	1	5.0 	0	2	1	0	2	2	0	0
1	1	1	1	1	0	0	0	0	3199	10	4.7 	1	3	2	0	1	1	1	26
1	1	1	0	0	0	0	0	0	3200	6	5.0 	0	5	0	0	0	0	4	45
1	1	1	1	1	0	0	0	0	3200	11	4.9 	1	2	0	0	1	1	4	166
1	1	1	0	0	0	0	0	0	3200	7	4.4 	1	4	0	0	0	1	3	130
1	0	1	0	1	0	0	0	0	3200	2	5.0 	0	3	0	1	0	0	3	0
1	1	1	1	1	0	1	0	0	3200	1	5.0 	0	2	1	0	2	2	0	0
1	0	1	0	1	0	0	0	1	3200	4	5.0 	0	4	1	0	0	2	1	0
0	0	0	0	0	0	0	0	0	3210	10	4.5 	1	1	0	0	1	2	2	93
1	0	0	0	0	0	0	0	0	3214	56	4.5 	0	1	0	1	3	0	2	342
1	1	1	1	1	0	1	0	0	3225	21	4.9 	1	5	1	2	1	0	4	215
0	0	0	0	1	0	0	0	1	3231	12	4.5 	1	0	0	1	0	1	0	118
0	0	0	0	0	0	0	0	1	3231	2	4.5 	1	1	0	0	1	0	2	39
0	0	0	0	0	0	0	0	1	3240	0	0	0	1	0	3	1	0	0	0
1	0	1	1	1	0	1	0	0	3260	6	5.0 	0	6	0	0	2	2	1	12
1	1	1	1	1	0	0	0	0	3260	9	5.0 	0	3	0	0	3	0	1	21
1	0	0	0	0	0	0	0	0	3264	197	4.5 	1	2	1	0	2	0	4	1832
1	0	1	0	1	0	0	0	0	3270	22	4.0 	1	1	1	0	0	0	3	425
1	1	1	1	1	0	0	0	0	3277	5	5.0 	1	3	1	0	2	0	0	13
0	0	0	0	1	0	0	0	1	3280	1	5.0 	0	0	0	0	2	0	2	0
1	1	1	1	0	0	0	0	0	3280	4	5.0 	0	4	2	0	0	0	2	0
0	0	0	0	1	0	0	0	0	3280	5	4.8 	0	3	0	0	0	0	1	18
1	1	1	0	1	0	0	0	0	3321	29	4.9 	0	2	0	0	2	0	2	70
1	0	1	0	1	0	0	0	0	3340	1	5.0 	0	0	0	0	1	2	0	0
1	1	1	1	1	0	0	0	0	3350	1	5.0 	0	3	0	0	1	0	0	20
1	0	0	0	0	0	1	1	0	3360	1	5.0 	0	4	0	1	0	0	2	0
